JointMotion, 2980,1500,-380,180,0.0,0.0,0,3,0
LinearMotion, 2980,1450,-380,180,0.0,0.0,0,168.654,100 
LinearMotion, 2980,1400,-380,180,0.0,0.0,0,172.94,100 
LinearMotion, 2980,1350,-380,180,0.0,0.0,0,179.017,100 
LinearMotion, 2980,1300,-380,180,0.0,0.0,0,179.35,100 
LinearMotion, 2980,1250,-380,180,0.0,0.0,0,166.071,100 
LinearMotion, 2980,1200,-380,180,0.0,0.0,0,144.518,100 
LinearMotion, 2980,1150,-380,180,0.0,0.0,0,126.554,100 
LinearMotion, 2980,1100,-380,180,0.0,0.0,0,125.863,100 
LinearMotion, 2980,1100,-330,180,0.0,0.0,0,118.318,100 
LinearMotion, 2980,1150,-330,180,0.0,0.0,0,113.442,100 
LinearMotion, 2980,1200,-330,180,0.0,0.0,0,132.381,100 
LinearMotion, 2980,1250,-330,180,0.0,0.0,0,158.222,100 
LinearMotion, 2980,1300,-330,180,0.0,0.0,0,177.588,100 
LinearMotion, 2980,1350,-330,180,0.0,0.0,0,182.165,100 
LinearMotion, 2980,1400,-330,180,0.0,0.0,0,177.775,100 
LinearMotion, 2980,1450,-330,180,0.0,0.0,0,172.726,100 
LinearMotion, 2980,1500,-330,180,0.0,0.0,0,175.071,100 
LinearMotion, 2980,1500,-280,180,0.0,0.0,0,176.842,100 
LinearMotion, 2980,1450,-280,180,0.0,0.0,0,177.302,100 
LinearMotion, 2980,1400,-280,180,0.0,0.0,0,182.274,100 
LinearMotion, 2980,1350,-280,180,0.0,0.0,0,184.056,100 
LinearMotion, 2980,1300,-280,180,0.0,0.0,0,173.397,100 
LinearMotion, 2980,1250,-280,180,0.0,0.0,0,147.729,100 
LinearMotion, 2980,1200,-280,180,0.0,0.0,0,118.287,100 
LinearMotion, 2980,1150,-280,180,0.0,0.0,0,100.097,100 
LinearMotion, 2980,1100,-280,180,0.0,0.0,0,112.244,100 
LinearMotion, 2980,1100,-230,180,0.0,0.0,0,107.635,100 
LinearMotion, 2980,1150,-230,180,0.0,0.0,0,87.4549,100 
LinearMotion, 2980,1200,-230,180,0.0,0.0,0,102.447,100 
LinearMotion, 2980,1250,-230,180,0.0,0.0,0,134.703,100 
LinearMotion, 2980,1300,-230,180,0.0,0.0,0,166.59,100 
LinearMotion, 2980,1350,-230,180,0.0,0.0,0,184.237,100 
LinearMotion, 2980,1400,-230,180,0.0,0.0,0,186.108,100 
LinearMotion, 2980,1450,-230,180,0.0,0.0,0,182.026,100 
LinearMotion, 2980,1500,-230,180,0.0,0.0,0,179.8,100 
LinearMotion, 2980,1500,-180,180,0.0,0.0,0,183.54,100 
LinearMotion, 2980,1450,-180,180,0.0,0.0,0,186.621,100 
LinearMotion, 2980,1400,-180,180,0.0,0.0,0,188.99,100 
LinearMotion, 2980,1350,-180,180,0.0,0.0,0,182.211,100 
LinearMotion, 2980,1300,-180,180,0.0,0.0,0,156.917,100 
LinearMotion, 2980,1250,-180,180,0.0,0.0,0,119.157,100 
LinearMotion, 2980,1200,-180,180,0.0,0.0,0,85.4257,100 
LinearMotion, 2980,1150,-180,180,0.0,0.0,0,76.5136,100 
LinearMotion, 2980,1100,-180,180,0.0,0.0,0,104.527,100 
LinearMotion, 2980,1100,-130,180,0.0,0.0,0,102.704,100 
LinearMotion, 2980,1150,-130,180,0.0,0.0,0,67.6527,100 
LinearMotion, 2980,1200,-130,180,0.0,0.0,0,67.8937,100 
LinearMotion, 2980,1250,-130,180,0.0,0.0,0,101.255,100 
LinearMotion, 2980,1300,-130,180,0.0,0.0,0,144.216,100 
LinearMotion, 2980,1350,-130,180,0.0,0.0,0,177.394,100 
LinearMotion, 2980,1400,-130,180,0.0,0.0,0,190.58,100 
LinearMotion, 2980,1450,-130,180,0.0,0.0,0,190.801,100 
LinearMotion, 2980,1500,-130,180,0.0,0.0,0,187.74,100 
LinearMotion, 2980,1500,-80,180,0.0,0.0,0,192.082,100 
LinearMotion, 2980,1450,-80,180,0.0,0.0,0,194.28,100 
LinearMotion, 2980,1400,-80,180,0.0,0.0,0,190.453,100 
LinearMotion, 2980,1350,-80,180,0.0,0.0,0,169.661,100 
LinearMotion, 2980,1300,-80,180,0.0,0.0,0,128.411,100 
LinearMotion, 2980,1250,-80,180,0.0,0.0,0,81.2429,100 
LinearMotion, 2980,1200,-80,180,0.0,0.0,0,51.3581,100 
LinearMotion, 2980,1150,-80,180,0.0,0.0,0,60.5787,100 
LinearMotion, 2980,1100,-80,180,0.0,0.0,0,101.834,100 
LinearMotion, 2980,1100,-30,180,0.0,0.0,0,101.711,100 
LinearMotion, 2980,1150,-30,180,0.0,0.0,0,55.2259,100 
LinearMotion, 2980,1200,-30,180,0.0,0.0,0,36.8538,100 
LinearMotion, 2980,1250,-30,180,0.0,0.0,0,59.9051,100 
LinearMotion, 2980,1300,-30,180,0.0,0.0,0,109.54,100 
LinearMotion, 2980,1350,-30,180,0.0,0.0,0,158.638,100 
LinearMotion, 2980,1400,-30,180,0.0,0.0,0,188.22,100 
LinearMotion, 2980,1450,-30,180,0.0,0.0,0,196.801,100 
LinearMotion, 2980,1500,-30,180,0.0,0.0,0,196.262,100 
LinearMotion, 2980,1500,20,180,0.0,0.0,0,200,100 
LinearMotion, 2980,1450,20,180,0.0,0.0,0,198.043,100 
LinearMotion, 2980,1400,20,180,0.0,0.0,0,183.263,100 
LinearMotion, 2980,1350,20,180,0.0,0.0,0,144.166,100 
LinearMotion, 2980,1300,20,180,0.0,0.0,0,87.8362,100 
LinearMotion, 2980,1250,20,180,0.0,0.0,0,38.1971,100 
LinearMotion, 2980,1200,20,180,0.0,0.0,0,25,100 
LinearMotion, 2980,1150,20,180,0.0,0.0,0,51.343,100 
LinearMotion, 2980,1100,20,180,0.0,0.0,0,102.129,100 
LinearMotion, 2975,1100,-30,180,0.0,0.0,0,100.615,100 
LinearMotion, 2975,1100,-80,180,0.0,0.0,0,100.751,100 
LinearMotion, 2975,1100,-130,180,0.0,0.0,0,101.71,100 
LinearMotion, 2975,1100,-180,180,0.0,0.0,0,103.718,100 
LinearMotion, 2975,1100,-230,180,0.0,0.0,0,107.141,100 
LinearMotion, 2975,1100,-280,180,0.0,0.0,0,112.218,100 
LinearMotion, 2975,1100,-330,180,0.0,0.0,0,118.909,100 
LinearMotion, 2980,1100,-380,180,0.0,0.0,0,118.334,100 
LinearMotion, 2980,1150,-380,180,0.0,0.0,0,119.095,100 
LinearMotion, 2980,1150,-330,180,0.0,0.0,0,104.652,100 
LinearMotion, 2975,1150,-280,180,0.0,0.0,0,98.8379,100 
LinearMotion, 2980,1150,-230,180,0.0,0.0,0,76.0255,100 
LinearMotion, 2975,1150,-180,180,0.0,0.0,0,72.8591,100 
LinearMotion, 2970,1150,-130,180,0.0,0.0,0,71.9842,100 
LinearMotion, 2970,1150,-80,180,0.0,0.0,0,64.1919,100 
LinearMotion, 2975,1150,-30,180,0.0,0.0,0,49.4095,100 
LinearMotion, 2970,1150,20,180,0.0,0.0,0,54.0182,100 
LinearMotion, 2970,1200,20,180,0.0,0.0,0,25,100 
LinearMotion, 2965,1200,-30,180,0.0,0.0,0,46.9436,100 
LinearMotion, 2970,1200,-80,180,0.0,0.0,0,54.0349,100 
LinearMotion, 2970,1200,-130,180,0.0,0.0,0,72.2497,100 
LinearMotion, 2975,1200,-180,180,0.0,0.0,0,82.6762,100 
LinearMotion, 2980,1200,-230,180,0.0,0.0,0,92.54,100 
LinearMotion, 2975,1200,-280,180,0.0,0.0,0,118.875,100 
LinearMotion, 2980,1200,-330,180,0.0,0.0,0,125.514,100 
LinearMotion, 2980,1200,-380,180,0.0,0.0,0,138.884,100 
LinearMotion, 2980,1250,-380,180,0.0,0.0,0,162.625,100 
LinearMotion, 2980,1250,-330,180,0.0,0.0,0,153.979,100 
LinearMotion, 2975,1250,-280,180,0.0,0.0,0,151.306,100 
LinearMotion, 2975,1250,-230,180,0.0,0.0,0,136.958,100 
LinearMotion, 2980,1250,-180,180,0.0,0.0,0,110.947,100 
LinearMotion, 2980,1250,-130,180,0.0,0.0,0,91.2269,100 
LinearMotion, 2965,1250,-80,180,0.0,0.0,0,95.8405,100 
LinearMotion, 2970,1250,-30,180,0.0,0.0,0,63.4498,100 
LinearMotion, 2975,1250,20,180,0.0,0.0,0,30.6514,100 
LinearMotion, 2975,1300,20,180,0.0,0.0,0,85.3316,100 
